Panel_ID,Ubicacion,Latitud,Longitud,Grado_inclinacion,Temperatura_C,Humedad (%),Viento (m/s),Nubosidad (%),Eficiencia_inicial (%),Eficiencia_actual (%),Fecha_medicion,Costo_instalacion (CLP),Costo_instalacion (USD),Costo_mantenimiento (CLP),Costo_mantenimiento (USD),Produccion_energia (kWh),Vida_util (años),Incentivos_fiscales (CLP),Incentivos_fiscales (USD),Cantidad_paneles
22702,Pirque,-33.54567775715307,-70.70556525765309,39,17.24,69.0,7.0303687384279545,56.35,84.0,81.13,2024-05-08,1528596,1698.44,334064,69.77333333333333,4184.0,23,76247,84.71888888888888,6
70985,Pirque,-33.47702952817806,-70.6001792492453,29,31.4,42.46,6.552107186647574,82.77,80.85,80.5,2024-05-09,1232120,1369.022222222222,364020,77.35666666666667,5853.0,25,101416,112.68444444444444,6
33959,Chicureo,-33.28669602736495,-70.70211103047515,24,12.82,76.1,4.344841414458247,76.97,88.6,86.26,2024-05-10,1710209,1900.2322222222224,248806,119.70222222222222,4489.0,23,165303,183.67,10
99814,Pirque,-33.446253750095565,-70.95880632777818,30,17.6,61.19,9.192458132192655,98.9,94.44,93.57,2024-05-11,1237093,1374.5477777777778,240982,150.46777777777777,5457.0,23,118533,131.70333333333335,10
53985,Lampa,-33.6473596619926,-70.979788362526,33,34.44,52.16,3.268269067175246,92.95,83.25,83.05,2024-05-12,1781667,1979.63,271626,97.61777777777776,4086.0,23,197610,219.56666666666663,6
96489,Batuco,-33.31547615774085,-70.55014968557755,40,26.05,45.38,5.893725094334502,85.13,86.71,83.18,2024-05-13,1387731,1541.9233333333334,269176,105.96222222222222,4612.0,20,104284,115.8711111111111,9
47871,Colina,-33.5593570921816,-70.69863154945419,23,28.54,50.05,5.278374329605993,5.17,83.46,81.07,2024-05-14,1573009,1747.7877777777778,368126,163.81666666666666,5505.0,28,149776,166.4177777777778,5
33592,Batuco,-33.57196381817912,-70.81647900105298,40,18.1,52.0,8.76518589188145,75.8,82.14,79.04,2024-05-15,1739175,1932.4166666666667,368969,91.22222222222224,5717.0,21,65674,72.97111111111111,9
39932,Pirque,-33.59365312473608,-70.81868787761758,37,13.02,65.99,7.91775194238601,46.55,89.83,85.13,2024-05-16,1343298,1492.5533333333333,272409,166.64444444444445,5648.0,25,143606,159.56222222222223,8
21254,Lampa,-33.2636978147846,-70.94401004823374,39,10.25,36.38,2.214680122561488,23.4,90.47,85.62,2024-05-17,1776419,1973.798888888889,173419,74.32111111111111,3855.0,28,53567,59.51888888888889,7
13367,Lampa,-33.20346819284816,-70.726555787406,21,21.51,75.43,6.0730601958074,54.52,92.05,88.71,2024-05-18,1338346,1487.0511111111111,403618,90.59555555555556,3953.0,20,159532,177.2577777777778,10
35620,Batuco,-33.65247075996496,-70.62408673989258,32,10.44,52.34,7.47395214600045,91.12,92.57,88.27,2024-05-19,1773914,1971.015555555556,395310,90.00888888888889,4871.0,26,106114,117.90444444444444,8
65085,Colina,-33.55481147716554,-70.7448998478205,37,13.73,64.16,7.14237038163739,69.06,94.28,94.08,2024-05-20,1880031,2088.923333333333,200015,164.2588888888889,4989.0,27,64614,71.79333333333334,5
92222,Chicureo,-33.209553300994,-70.64684771921485,26,32.61,79.24,9.982778421235269,21.99,90.46,88.13,2024-05-21,1408691,1565.2122222222222,398550,63.32666666666667,4182.0,26,164217,182.4633333333333,10
29834,Colina,-33.46071327321519,-70.80552126864026,30,31.8,45.2,8.030930343783997,0.6,80.06,75.92,2024-05-22,1851215,2056.905555555556,272096,165.35111111111112,5166.0,22,87438,97.15333333333334,5
12073,Chicureo,-33.31430535986107,-70.98951622848075,33,27.13,30.27,6.753345082660543,29.28,93.95,91.06,2024-05-23,1829115,2032.35,257059,151.23111111111112,4929.0,22,137421,152.69,6
96689,Batuco,-33.69241796330279,-70.99553795706301,29,26.08,38.45,9.810686649455496,74.44,89.4,87.41,2024-05-24,1137659,1264.0655555555556,335340,60.263333333333335,5196.0,24,107072,118.96888888888888,6
51850,Colina,-33.31040965923239,-70.75795191341155,22,26.85,42.11,4.947976900050027,37.4,84.32,80.38,2024-05-25,1249527,1388.3633333333332,260687,101.93,3076.0,29,68970,76.63333333333334,7
70940,Batuco,-33.69747917691376,-70.66086569642295,28,26.44,67.67,4.805687866371981,9.57,84.95,80.65,2024-05-26,1348130,1497.9222222222222,361428,118.20777777777778,3603.0,23,76798,85.33111111111111,5
90050,Colina,-33.23659770891366,-70.67526806899686,34,21.81,54.58,8.705093092518851,13.84,84.79,82.82,2024-05-27,1743135,1936.8166666666664,255878,91.39666666666666,4597.0,27,131405,146.00555555555556,6
47084,Colina,-33.361177205829776,-70.55965979993115,33,28.65,56.72,5.5055116887369735,35.33,87.68,84.95,2024-05-28,1652658,1836.2866666666664,352982,102.20111111111112,3214.0,25,85046,94.49555555555555,6
73557,Chicureo,-33.65334474133193,-70.75601117673924,36,22.92,69.99,7.606398575771632,56.6,94.93,91.95,2024-05-29,1647002,1830.002222222222,348286,103.22,4101.0,28,103939,115.48777777777778,9
81440,Pirque,-33.429882813764635,-70.859776868151,36,10.41,56.05,6.25367424465572,62.15,87.76,82.98,2024-05-30,1568238,1742.486666666667,399002,60.54666666666667,5123.0,21,139993,155.54777777777778,9
87869,Chicureo,-33.445071865225515,-70.96430741680263,40,13.45,75.81,4.882607586412195,79.31,85.05,84.42,2024-05-31,1300531,1445.0344444444445,400396,126.35777777777778,5422.0,29,91645,101.82777777777778,7
83401,Batuco,-33.40729238353128,-70.80077727259118,22,30.72,34.15,3.124554248125861,3.52,90.38,90.38,2024-06-01,1663205,1848.005555555556,314899,143.53555555555556,4583.0,20,80348,89.27555555555556,6
99226,Colina,-33.382548991448935,-70.9084600629736,22,28.08,62.53,2.791529036567655,22.35,84.49,79.64,2024-06-02,1696129,1884.587777777777,474767,154.08333333333334,5867.0,21,91191,101.32333333333334,10
54963,Batuco,-33.62174281457281,-70.5017574235677,39,28.67,62.63,9.314612450136652,7.03,91.35,90.91,2024-06-03,1433031,1592.256666666667,487594,164.20111111111112,3153.0,24,102489,113.87666666666668,5
90426,Lampa,-33.31814064157456,-70.93416357626508,30,18.14,55.73,4.421811365969059,65.38,81.43,76.98,2024-06-04,1009634,1121.8155555555556,193585,136.29777777777778,4257.0,29,167448,186.0533333333333,8
71517,Lampa,-33.36491329019001,-70.87801644540069,32,27.27,72.24,3.974086691978163,72.39,94.74,93.53,2024-06-05,1697656,1886.2844444444445,214044,137.67,3153.0,28,84716,94.1288888888889,9
78577,Lampa,-33.62438747339591,-70.75742956638037,28,30.01,52.55,4.258094842260536,15.81,88.55,85.17,2024-06-06,1991031,2212.2566666666667,259556,72.30222222222223,5214.0,28,98895,109.88333333333334,10
91570,Lampa,-33.378985921366834,-70.95918847425101,20,14.2,51.19,0.6257803080537505,81.93,94.53,93.95,2024-06-07,1200177,1333.53,152693,158.07,5819.0,28,66036,73.37333333333333,6
84921,Pirque,-33.21949957732939,-70.939267572318,33,19.1,63.14,8.54398721920139,14.79,94.34,90.47,2024-06-08,1468533,1631.7033333333334,393307,124.82,3499.0,24,56721,63.02333333333333,9
94004,Chicureo,-33.56894293537222,-70.78331173053984,33,16.44,63.54,2.045587666480393,62.1,80.48,77.56,2024-06-09,1481799,1646.4433333333334,350235,145.71333333333334,5257.0,27,92411,102.67888888888888,9
59321,Lampa,-33.570401291219376,-70.72751720703805,35,30.15,73.54,9.34778012091869,0.23,94.38,93.49,2024-06-10,1213439,1348.2655555555557,175939,102.57444444444444,3246.0,28,80253,89.17,10
12184,Chicureo,-33.30611904570885,-70.77347868964453,32,29.48,43.63,3.342099623728254,68.72,93.28,90.32,2024-06-11,1142124,1269.0266666666666,302906,154.56555555555556,3315.0,21,84157,93.50777777777778,8
41135,Batuco,-33.45386145817709,-70.81600783245557,26,11.41,31.02,9.119101826810656,0.04,83.56,79.58,2024-06-12,1293227,1436.918888888889,168047,110.28222222222222,3058.0,24,175256,194.7288888888889,9
54749,Batuco,-33.46253059845116,-70.76542277272863,37,29.22,72.51,3.598181898152628,74.26,83.22,78.64,2024-06-13,1161083,1290.0922222222223,438249,148.52666666666667,3769.0,28,68786,76.42888888888889,10
17272,Batuco,-33.42377415686191,-70.65677796672442,40,30.12,73.22,3.002628864416862,4.36,84.09,81.84,2024-06-14,1979442,2199.38,225766,115.59555555555556,5465.0,29,50913,56.57,9
68154,Chicureo,-33.23405888163023,-70.96046731533235,22,20.25,37.15,1.7736322305500896,12.11,93.75,89.47,2024-06-15,1380561,1533.9566666666667,194262,63.327777777777776,5030.0,26,195512,217.23555555555555,9
94980,Lampa,-33.62341302348099,-70.88783598416903,33,22.1,76.86,9.254280909967,54.06,82.62,80.52,2024-06-16,1374361,1527.0677777777778,435920,164.88666666666666,4420.0,21,185713,206.34777777777776,8
92978,Colina,-33.28734728124782,-70.68672898596878,24,13.6,38.22,1.717324286741726,93.31,82.53,82.31,2024-06-17,1904486,2116.095555555556,311152,150.97222222222223,5367.0,28,91040,101.15555555555557,8
29927,Colina,-33.5350115181794,-70.75764748083408,20,34.93,45.05,0.6833380393054711,50.12,89.68,89.01,2024-06-18,1820544,2022.8266666666664,278376,77.65222222222222,4824.0,25,78384,87.09333333333333,6
39165,Colina,-33.45274760332497,-70.62129033639734,37,25.06,50.79,7.9385313889735745,19.7,82.99,80.43,2024-06-19,1812119,2013.4655555555555,287848,113.76777777777778,5201.0,24,53501,59.44555555555556,7
58505,Chicureo,-33.36443930065804,-70.69277101569564,30,33.15,57.48,8.173916006367902,32.74,92.19,87.77,2024-06-20,1498807,1665.341111111111,242787,76.34666666666666,3825.0,21,80787,89.76333333333334,10
60137,Batuco,-33.65335282220854,-70.92110166082165,24,24.85,51.39,6.65958848296197,50.0,80.43,78.01,2024-06-21,1868390,2075.988888888889,277948,84.0988888888889,4169.0,27,135996,151.10666666666663,10
97818,Pirque,-33.385497068288494,-70.96392802077816,22,12.06,71.91,1.6553996706706595,72.26,91.46,89.27,2024-06-22,1660211,1844.6788888888889,205016,98.90444444444444,3706.0,26,92955,103.28333333333332,10
29879,Lampa,-33.26962457487453,-70.8805553656112,27,24.41,37.15,4.595871207560864,42.22,80.17,76.76,2024-06-23,1189818,1322.02,171959,57.70555555555556,3273.0,22,125704,139.67111111111112,5
44600,Batuco,-33.629430183262215,-70.87505033593375,38,30.44,75.95,0.3517650542949313,54.17,90.37,85.89,2024-06-24,1843838,2048.708888888889,286602,85.9888888888889,5228.0,20,168494,187.2155555555556,7
22453,Chicureo,-33.44044591273911,-70.71305962461093,34,11.01,38.9,3.3429598246688386,57.19,93.53,92.17,2024-06-25,1184204,1315.782222222222,375928,59.36333333333334,4388.0,29,138030,153.36666666666667,10
32305,Chicureo,-33.24623997826226,-70.54192317559774,30,27.61,33.85,4.296841030824079,94.34,92.51,91.93,2024-06-26,1425765,1584.1833333333334,415892,128.8011111111111,5970.0,21,194714,216.3488888888889,6
53688,Pirque,-33.55353896557594,-70.50500021189593,31,14.86,71.4,0.0030328031214366,63.49,88.96,86.38,2024-06-27,1153525,1281.6944444444443,378576,123.84444444444443,3919.0,22,185286,205.8733333333333,8
25487,Batuco,-33.32982767933934,-70.57170194294284,29,26.08,75.29,3.2811375554982023,81.64,82.54,82.05,2024-06-28,1622463,1802.736666666667,163545,75.20444444444445,5939.0,20,185945,206.60555555555555,6
94852,Chicureo,-33.30148354663349,-70.94647651368102,31,23.39,69.65,1.7575519897579572,78.34,91.89,90.73,2024-06-29,1892749,2103.0544444444445,315838,148.1822222222222,5392.0,22,152207,169.11888888888888,5
39282,Lampa,-33.47903642835703,-70.78341391678178,38,21.05,34.04,8.337627157214065,98.93,90.01,89.23,2024-06-30,1247065,1385.6277777777775,485674,149.4088888888889,3474.0,23,165040,183.37777777777777,8
43839,Batuco,-33.59659877280218,-70.80744307196989,36,22.77,46.58,6.774757615694121,46.33,88.02,86.73,2024-07-01,1539565,1710.6277777777775,211087,140.11111111111111,3856.0,20,117229,130.25444444444443,7
56854,Batuco,-33.32553347306222,-70.55107731303296,25,29.66,33.4,9.295297512163,43.25,92.8,90.02,2024-07-02,1253800,1393.111111111111,218840,64.49222222222222,3205.0,22,91379,101.53222222222222,8
72740,Pirque,-33.41531332374745,-70.6978375854214,27,20.36,64.73,9.01264306208703,81.78,84.58,81.81,2024-07-03,1487713,1653.0144444444445,268451,163.39222222222222,5744.0,24,95955,106.61666666666666,10
44049,Lampa,-33.6321964549051,-70.55477294302615,24,26.89,65.66,8.860271030081929,48.23,91.89,88.72,2024-07-04,1077243,1196.9366666666667,463149,148.79444444444445,4462.0,21,58517,65.0188888888889,8
70067,Chicureo,-33.39766121538697,-70.57911608047225,32,20.24,56.86,3.8239985791175455,31.08,81.72,77.45,2024-07-05,1471045,1634.4944444444443,189353,158.29,5934.0,23,143515,159.4611111111111,6
94834,Lampa,-33.614416134379894,-70.99386806798786,20,32.04,36.75,5.178358158678221,97.0,82.42,78.6,2024-07-06,1977373,2197.081111111111,343075,83.12222222222222,4168.0,21,122361,135.95666666666668,5
56284,Lampa,-33.34785959054417,-70.7340165502285,29,32.16,50.34,9.775680857902682,48.11,88.2,85.67,2024-07-07,1789527,1988.3633333333328,364283,133.42888888888888,5966.0,26,161923,179.91444444444446,8
73945,Pirque,-33.53399616064132,-70.75057016697804,26,33.95,65.71,5.390938885534747,18.73,93.2,91.46,2024-07-08,1108582,1231.7577777777778,464877,150.82333333333332,5907.0,23,177128,196.8088888888889,8
35739,Lampa,-33.58230152798544,-70.65718070924189,37,34.24,79.19,9.096873392335056,13.67,80.04,77.18,2024-07-09,1025902,1139.891111111111,215318,115.69222222222224,5947.0,26,126114,140.1266666666667,8
55298,Batuco,-33.49634748090126,-70.50246967638962,35,13.48,47.22,1.792456312849181,6.59,88.44,84.64,2024-07-10,1855380,2061.5333333333333,391025,153.33666666666667,5274.0,25,62452,69.39111111111112,7
96155,Lampa,-33.48286582003239,-70.50085643164246,28,19.14,43.22,2.1939770553119176,9.57,90.05,88.75,2024-07-11,1085467,1206.0744444444445,217172,136.45222222222222,3982.0,25,183170,203.5222222222222,8
92516,Batuco,-33.45291415925247,-70.9152706223413,30,18.43,40.79,5.134254349329089,32.08,87.79,85.55,2024-07-12,1100271,1222.5233333333333,366688,148.73,5437.0,29,139265,154.73888888888888,5
39663,Chicureo,-33.59114175968914,-70.65060010013427,27,25.52,68.11,7.5853752145607825,33.53,83.57,82.84,2024-07-13,1239119,1376.798888888889,406951,103.42333333333332,4757.0,26,100208,111.34222222222222,9
91100,Colina,-33.27526377303925,-70.6701573910985,34,34.3,42.4,3.604578643219564,90.36,87.4,84.3,2024-07-14,1332672,1480.746666666667,243264,126.32222222222222,4286.0,28,167114,185.6822222222222,7
99126,Lampa,-33.27870496538452,-70.94099802740983,39,16.02,72.74,4.586432147663892,93.27,90.67,88.54,2024-07-15,1158660,1287.4,396458,146.53333333333333,3194.0,21,131871,146.52333333333334,7
61817,Colina,-33.44978810389751,-70.95467760876787,37,19.05,56.63,9.69658977732928,11.36,89.51,88.64,2024-07-16,1967903,2186.5588888888888,438880,71.31888888888889,5637.0,29,173378,192.64222222222224,9
17916,Pirque,-33.34961727215747,-70.5751117362039,20,11.82,46.38,4.553230728845143,48.77,94.71,93.35,2024-07-17,1208120,1342.3555555555556,375281,63.48444444444444,5336.0,29,138664,154.07111111111112,5
99227,Chicureo,-33.67240899656455,-70.54296538377363,33,14.23,43.22,1.0995985676637954,47.82,93.72,91.75,2024-07-18,1705780,1895.3111111111111,262859,143.44444444444446,5893.0,27,135506,150.56222222222223,8
89851,Chicureo,-33.36340498189688,-70.83963558681822,33,17.48,52.75,2.486848082058791,29.44,85.68,82.2,2024-07-19,1525384,1694.871111111111,419536,114.08,5985.0,24,107427,119.36333333333332,6
83787,Batuco,-33.31099531830609,-70.57137675565498,40,28.68,64.56,0.7299204658704261,15.56,93.33,92.27,2024-07-20,1366906,1518.7844444444445,467824,63.39,5689.0,21,180723,200.8033333333333,10
41565,Chicureo,-33.58223567395313,-70.68812972452285,36,30.95,42.76,3.816444202547999,55.94,87.76,82.9,2024-07-21,1516199,1684.6655555555556,407426,117.42111111111112,3290.0,29,110592,122.88,5
87763,Pirque,-33.40470507904975,-70.80149082386237,24,21.32,36.33,3.4940439968749013,64.17,86.7,85.03,2024-07-22,1386291,1540.3233333333333,327789,92.05555555555556,4176.0,22,110204,122.44888888888887,8
97419,Pirque,-33.35713232512313,-70.86456135711138,37,14.01,39.69,1.7846534396340197,93.98,81.52,80.07,2024-07-23,1161819,1290.91,368164,103.84777777777778,5639.0,27,115052,127.83555555555556,9
97608,Pirque,-33.22382280003092,-70.61875577836496,34,10.55,76.42,6.135476242473567,47.78,85.68,81.47,2024-07-24,1473918,1637.6866666666667,463003,137.81333333333333,4191.0,20,133028,147.8088888888889,7
69226,Batuco,-33.27019997558713,-70.88531476378687,26,27.02,39.74,9.090357933082688,32.85,89.63,87.23,2024-07-25,1680629,1867.365555555556,275657,77.30888888888889,4330.0,29,82186,91.31777777777778,10
44752,Batuco,-33.29061029465833,-70.93167868490184,27,19.89,31.78,8.671638297677424,1.7,91.34,87.03,2024-07-26,1995506,2217.228888888889,385167,91.92777777777778,3617.0,25,148006,164.45111111111112,5
51780,Lampa,-33.6084791809429,-70.70980952834515,26,33.83,36.68,9.243642465999054,56.06,85.4,85.06,2024-07-27,1496833,1663.1477777777775,307381,59.105555555555554,3340.0,23,58999,65.55444444444444,5
36668,Chicureo,-33.44342422107773,-70.6461478943465,26,15.68,46.61,0.6050265224110496,27.07,88.15,86.02,2024-07-28,1812850,2014.2777777777776,344806,159.17777777777778,5011.0,20,139235,154.70555555555555,9
36060,Colina,-33.350803980074666,-70.87833304228762,33,32.97,60.29,9.681559081293065,50.95,81.71,80.98,2024-07-29,1887303,2097.0033333333336,220467,80.14,4373.0,27,121682,135.20222222222222,6
60077,Batuco,-33.25307156121129,-70.65234437600992,24,25.5,78.76,4.39670101817261,57.89,94.11,89.66,2024-07-30,1792481,1991.645555555556,333734,104.43777777777778,4464.0,22,75161,83.51222222222222,5
51860,Chicureo,-33.29833422932576,-70.85661583111809,29,32.89,64.65,8.070711525792834,16.66,92.16,89.39,2024-07-31,1903816,2115.351111111111,248506,61.46,5305.0,22,77282,85.86888888888889,5
73515,Lampa,-33.36233529191218,-70.65443130738221,33,10.29,47.43,8.684725307100928,42.83,85.63,84.36,2024-08-01,1106814,1229.7933333333333,259751,110.99444444444444,3764.0,24,96684,107.42666666666666,5
51113,Colina,-33.364659404350355,-70.99145372467322,34,15.74,53.85,4.849555887733366,3.87,90.33,86.23,2024-08-02,1513602,1681.78,437486,166.46666666666667,3958.0,29,128408,142.67555555555555,10
10724,Colina,-33.56976815062022,-70.92295266344756,21,29.93,51.89,3.2973538090449974,4.26,92.84,91.42,2024-08-03,1407836,1564.262222222222,318229,148.2288888888889,5621.0,25,84125,93.47222222222224,8
38187,Lampa,-33.21195464321838,-70.54837610012406,37,15.32,75.05,8.031037906323364,11.54,86.94,86.64,2024-08-04,1093672,1215.191111111111,256081,134.54,3242.0,27,163592,181.76888888888888,5
48312,Chicureo,-33.4217244497994,-70.7272622696202,20,27.29,31.39,2.2083412573321706,18.19,85.27,81.24,2024-08-05,1820535,2022.8166666666664,239045,128.79777777777778,5360.0,26,150232,166.92444444444445,8
63651,Pirque,-33.64784538342628,-70.85017736451634,30,24.27,50.75,3.8170073139698095,44.97,81.41,80.14,2024-08-06,1961514,2179.46,184698,158.81333333333333,3397.0,22,50701,56.33444444444444,6
73618,Colina,-33.555193749996015,-70.70902486211202,34,28.79,35.88,3.9623027196205793,94.53,83.76,79.86,2024-08-07,1692748,1880.831111111111,260078,129.5388888888889,3424.0,28,176273,195.85888888888888,6
91063,Lampa,-33.46425197626305,-70.9669633638393,39,26.35,71.84,0.3305172003217893,62.88,85.66,82.53,2024-08-08,1423855,1582.0611111111111,492767,55.58777777777778,4276.0,23,83128,92.36444444444444,9
10404,Lampa,-33.477170058811154,-70.98989547445608,34,31.95,55.94,8.920528376066652,92.16,89.03,87.31,2024-08-09,1418945,1576.6055555555556,172671,103.58777777777776,4526.0,26,70001,77.77888888888889,8
50534,Pirque,-33.60767868140896,-70.78028013385718,38,23.24,37.5,9.863429291320164,56.78,84.0,81.4,2024-08-10,1662377,1847.085555555556,236202,157.09444444444443,3364.0,26,187830,208.7,5
72634,Batuco,-33.24237505919558,-70.84744634454869,21,23.64,72.06,5.306786977386463,41.01,89.06,87.37,2024-08-11,1822294,2024.7711111111112,201663,95.68333333333334,3934.0,20,67967,75.5188888888889,5
